,id,user,lat,long,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year
42366,5464485473,35635047@N03,45.765517,4.76651,6.0,21,2,2011,11,15,21,2.0,2011,
47232,5464485473,35635047@N03,45.765517,4.76651,25.0,6,21,2,2011,11,15,21.0,2,2011.0
70040,6298224099,40936370@N00,45.837448,4.826248,51.0,14,31,10,2011,19.0,14,31.0,10,2011.0
70041,6300538122,27980019@N06,45.736889,4.815015,8.0,0,1,11,2011,8.0,0,1.0,11,2011.0
70042,6299898023,63258307@N02,45.742576,4.8797,31.0,23,31,10,2011,31.0,23,31.0,10,2011.0
70043,6299847969,46032524@N00,45.775148,4.805673,13.0,23,31,10,2011,13.0,23,31.0,10,2011.0
70044,6299846957,77161041@N00,45.81772,4.896436,12.0,23,31,10,2011,12.0,23,31.0,10,2011.0
70045,6299812691,42456491@N04,45.774762,4.834958,16.0,3,1,11,2011,0.0,23,31.0,10,2011.0
70046,6299811931,42456491@N04,45.774698,4.835314,13.0,3,1,11,2011,0.0,23,31.0,10,2011.0
70047,6300193660,50261060@N08,45.7628,4.822719,21.0,18,20,2,2011,9.0,22,31.0,10,2011.0
70048,6299638685,37112037@N00,45.764634,4.829285,52.0,15,30,10,2011,2.0,22,31.0,10,2011.0
70049,6299637933,37112037@N00,45.762699,4.82818,23.0,15,30,10,2011,2.0,22,31.0,10,2011.0
70050,6299637375,42456491@N04,45.774422,4.831426,1.0,3,1,11,2011,2.0,22,31.0,10,2011.0
70051,6299636447,37112037@N00,45.760382,4.826914,31.0,14,30,10,2011,2.0,22,31.0,10,2011.0
70052,6300169618,37112037@N00,45.75841,4.825326,14.0,14,30,10,2011,1.0,22,31.0,10,2011.0
70053,6300168828,37112037@N00,45.76131,4.830304,59.0,10,30,10,2011,1.0,22,31.0,10,2011.0
70054,6299634179,37112037@N00,45.759738,4.825615,46.0,15,28,10,2011,1.0,22,31.0,10,2011.0
70055,6299631707,42456491@N04,45.774422,4.831426,55.0,2,1,11,2011,0.0,22,31.0,10,2011.0
70056,6300164874,42456491@N04,45.774422,4.831426,53.0,2,1,11,2011,0.0,22,31.0,10,2011.0
70057,6300163956,42456491@N04,45.774422,4.831426,49.0,2,1,11,2011,59.0,21,31.0,10,2011.0
70058,6299629267,42456491@N04,45.774422,4.831426,45.0,2,1,11,2011,59.0,21,31.0,10,2011.0
70059,6300162612,42456491@N04,45.774422,4.831426,16.0,2,1,11,2011,59.0,21,31.0,10,2011.0
70060,6299624585,42456491@N04,45.774422,4.831426,16.0,2,1,11,2011,58.0,21,31.0,10,2011.0
70061,6299623293,42456491@N04,45.774422,4.831426,16.0,2,1,11,2011,57.0,21,31.0,10,2011.0
70062,6299618099,42456491@N04,45.774422,4.831426,14.0,2,1,11,2011,56.0,21,31.0,10,2011.0
70063,6300151134,42456491@N04,45.774422,4.831426,12.0,2,1,11,2011,55.0,21,31.0,10,2011.0
70064,6300145902,42456491@N04,45.774422,4.831426,11.0,2,1,11,2011,54.0,21,31.0,10,2011.0
70065,6300144866,42456491@N04,45.774422,4.831426,4.0,2,1,11,2011,53.0,21,31.0,10,2011.0
70066,6299606155,42456491@N04,45.774422,4.831426,1.0,2,1,11,2011,52.0,21,31.0,10,2011.0
70067,6300138554,42456491@N04,45.774422,4.831426,59.0,1,1,11,2011,51.0,21,31.0,10,2011.0
70068,6300137538,42456491@N04,45.774422,4.831426,58.0,1,1,11,2011,51.0,21,31.0,10,2011.0
70069,6299602851,42456491@N04,45.774422,4.831426,55.0,1,1,11,2011,51.0,21,31.0,10,2011.0
70070,6299601811,42456491@N04,45.774422,4.831426,55.0,1,1,11,2011,50.0,21,31.0,10,2011.0
70071,6299597093,42456491@N04,45.774422,4.831426,54.0,1,1,11,2011,49.0,21,31.0,10,2011.0
70072,6299592153,42456491@N04,45.774422,4.831426,54.0,1,1,11,2011,47.0,21,31.0,10,2011.0
70073,6300125224,42456491@N04,45.774422,4.831426,53.0,1,1,11,2011,47.0,21,31.0,10,2011.0
70074,6299591095,42456491@N04,45.774422,4.831426,52.0,1,1,11,2011,47.0,21,31.0,10,2011.0
70075,6300121762,42456491@N04,45.774422,4.831426,51.0,1,1,11,2011,46.0,21,31.0,10,2011.0
70076,6300120558,42456491@N04,45.774422,4.831426,51.0,1,1,11,2011,45.0,21,31.0,10,2011.0
70077,6299585081,42456491@N04,45.774422,4.831426,49.0,1,1,11,2011,45.0,21,31.0,10,2011.0
70078,6299185616,67645173@N03,45.769169,4.837052,46.0,8,31,10,2011,46.0,16,31.0,10,2011.0
70079,6298782106,46032524@N00,45.775148,4.805673,29.0,14,31,10,2011,29.0,14,31.0,10,2011.0
70080,6298223795,40936370@N00,45.837448,4.826248,27.0,13,31,10,2011,19.0,14,31.0,10,2011.0
70081,6298223667,40936370@N00,45.837448,4.826248,26.0,13,31,10,2011,19.0,14,31.0,10,2011.0
70082,6298223533,40936370@N00,45.837448,4.826248,25.0,13,31,10,2011,19.0,14,31.0,10,2011.0
70083,6298754206,40936370@N00,45.837448,4.826248,24.0,13,31,10,2011,19.0,14,31.0,10,2011.0
70084,6298754036,40936370@N00,45.837448,4.826248,23.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70085,6298753910,40936370@N00,45.837448,4.826248,21.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70086,6298222525,40936370@N00,45.837448,4.826248,20.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70087,6298222375,40936370@N00,45.837448,4.826248,20.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70088,6298753320,40936370@N00,45.837448,4.826248,18.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70089,6298222085,40936370@N00,45.837448,4.826248,17.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70090,6298220677,40936370@N00,45.837448,4.826248,10.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70091,6298751644,40936370@N00,45.837448,4.826248,9.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70092,6298749300,40936370@N00,45.837448,4.826248,58.0,12,31,10,2011,17.0,14,31.0,10,2011.0
70093,6295686521,28967064@N05,45.757983,4.831809,38.0,21,30,10,2011,38.0,21,30.0,10,2011.0
70094,6298221801,40936370@N00,45.837448,4.826248,16.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70095,6298752774,40936370@N00,45.837448,4.826248,15.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70096,6298221387,40936370@N00,45.837448,4.826248,14.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70097,6298752346,40936370@N00,45.837448,4.826248,13.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70098,6298751936,40936370@N00,45.837448,4.826248,13.0,13,31,10,2011,18.0,14,31.0,10,2011.0
70099,6298751344,40936370@N00,45.837448,4.826248,8.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70100,6298220049,40936370@N00,45.837448,4.826248,7.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70101,6298219599,40936370@N00,45.837448,4.826248,6.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70102,6298219437,40936370@N00,45.837448,4.826248,5.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70103,6298750424,40936370@N00,45.837448,4.826248,4.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70104,6298218775,40936370@N00,45.837448,4.826248,4.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70105,6298749834,40936370@N00,45.837448,4.826248,3.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70106,6298218457,40936370@N00,45.837448,4.826248,3.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70107,6298218321,40936370@N00,45.837448,4.826248,1.0,13,31,10,2011,17.0,14,31.0,10,2011.0
70108,6298749452,40936370@N00,45.837448,4.826248,59.0,12,31,10,2011,17.0,14,31.0,10,2011.0
70109,6298052941,46032524@N00,45.775148,4.805673,8.0,13,31,10,2011,8.0,13,31.0,10,2011.0
70110,6297835829,68272428@N02,45.758833,4.845,1.0,11,31,10,2011,17.0,11,31.0,10,2011.0
70111,6297819653,11301832@N07,45.761127,4.827654,18.0,15,13,8,2011,8.0,11,31.0,10,2011.0
70112,6298342828,11301832@N07,45.761849,4.826978,7.0,15,13,8,2011,5.0,11,31.0,10,2011.0
70113,6298322714,11301832@N07,45.763077,4.827482,2.0,15,13,8,2011,53.0,10,31.0,10,2011.0
70114,6298317128,11301832@N07,45.76286,4.826656,55.0,14,13,8,2011,50.0,10,31.0,10,2011.0
70115,6298312544,11301832@N07,45.76286,4.826656,55.0,14,13,8,2011,47.0,10,31.0,10,2011.0
70116,6298308860,11301832@N07,45.76286,4.826656,54.0,14,13,8,2011,45.0,10,31.0,10,2011.0
70117,6298301134,11301832@N07,45.763249,4.826946,44.0,14,13,8,2011,41.0,10,31.0,10,2011.0
70118,6298293380,11301832@N07,45.763249,4.826946,42.0,14,13,8,2011,36.0,10,31.0,10,2011.0
70119,6297760645,11301832@N07,45.763249,4.826946,39.0,14,13,8,2011,33.0,10,31.0,10,2011.0
70120,6297756067,11301832@N07,45.763249,4.826946,37.0,14,13,8,2011,30.0,10,31.0,10,2011.0
70121,6298280674,11301832@N07,45.764794,4.827311,37.0,14,13,8,2011,28.0,10,31.0,10,2011.0
70122,6298276314,11301832@N07,45.764794,4.827311,34.0,14,13,8,2011,26.0,10,31.0,10,2011.0
70123,6297743337,11301832@N07,45.765468,4.826978,30.0,14,13,8,2011,23.0,10,31.0,10,2011.0
70124,6297737977,11301832@N07,45.765468,4.826978,30.0,14,13,8,2011,20.0,10,31.0,10,2011.0
70125,6297998878,65650667@N07,45.759746,4.83186,58.0,15,30,10,2011,41.0,7,31.0,10,2011.0
70126,6297468969,65650667@N07,45.75975,4.831892,2.0,16,30,10,2011,40.0,7,31.0,10,2011.0
70127,6296205813,90493526@N00,45.770815,4.831511,28.0,17,3,10,2011,10.0,0,31.0,10,2011.0
70128,6296205793,90493526@N00,45.771556,4.831543,48.0,16,28,9,2011,10.0,0,31.0,10,2011.0
70129,6296205801,90493526@N00,45.772368,4.833528,58.0,16,28,9,2011,10.0,0,31.0,10,2011.0
70130,6296205757,90493526@N00,45.759173,4.826393,4.0,14,25,9,2011,10.0,0,31.0,10,2011.0
70131,6296205773,90493526@N00,45.759345,4.825921,6.0,14,25,9,2011,10.0,0,31.0,10,2011.0
70132,6296205765,90493526@N00,45.759327,4.825943,6.0,14,25,9,2011,10.0,0,31.0,10,2011.0
70133,6296378180,77161041@N00,45.81772,4.896436,23.0,22,30,10,2011,23.0,22,30.0,10,2011.0
70134,6295679443,28967064@N05,45.757863,4.832196,35.0,21,30,10,2011,35.0,21,30.0,10,2011.0
70135,6296205052,28967064@N05,45.757905,4.832024,34.0,21,30,10,2011,34.0,21,30.0,10,2011.0
70136,6295670891,28967064@N05,45.757908,4.832035,33.0,21,30,10,2011,33.0,21,30.0,10,2011.0
70137,6296199156,28967064@N05,45.757931,4.832046,32.0,21,30,10,2011,32.0,21,30.0,10,2011.0
70138,6295451107,39872407@N04,45.765367,4.837481,56.0,18,30,10,2011,28.0,20,30.0,10,2011.0
70139,6295980008,39872407@N04,45.765389,4.837524,56.0,18,30,10,2011,28.0,20,30.0,10,2011.0
70140,6293158542,90493526@N00,45.769191,4.833131,10.0,18,19,9,2011,23.0,1,30.0,10,2011.0
70141,6288605577,40936370@N00,45.837448,4.826248,49.0,16,28,10,2011,2.0,17,28.0,10,2011.0
70142,6289124374,40936370@N00,45.837448,4.826248,48.0,16,28,10,2011,2.0,17,28.0,10,2011.0
70143,6295047017,42456491@N04,45.76515,4.84335,23.0,21,29,10,2011,29.0,18,30.0,10,2011.0
70144,6295570620,42456491@N04,45.76515,4.84335,22.0,21,29,10,2011,27.0,18,30.0,10,2011.0
70145,6295552628,42456491@N04,45.766093,4.844455,48.0,18,29,10,2011,22.0,18,30.0,10,2011.0
70146,6295017483,42456491@N04,45.765801,4.844563,47.0,18,29,10,2011,20.0,18,30.0,10,2011.0
70147,6295399466,65650667@N07,45.785422,4.858961,43.0,18,22,10,2011,35.0,17,30.0,10,2011.0
70148,6295389220,65650667@N07,45.784531,4.852974,13.0,17,22,10,2011,32.0,17,30.0,10,2011.0
70149,6294829385,65650667@N07,45.785321,4.858059,42.0,18,22,10,2011,22.0,17,30.0,10,2011.0
70150,6294816529,65650667@N07,45.784531,4.852974,21.0,18,22,10,2011,18.0,17,30.0,10,2011.0
70151,6295326848,65650667@N07,45.784531,4.852974,29.0,18,22,10,2011,12.0,17,30.0,10,2011.0
70152,6294784467,65650667@N07,45.755846,4.840378,30.0,16,23,10,2011,8.0,17,30.0,10,2011.0
70153,6294147275,65891965@N06,45.760068,4.835786,9.0,7,7,7,2011,19.0,13,30.0,10,2011.0
70154,6293643141,77161041@N00,45.783288,4.872741,51.0,8,30,10,2011,51.0,8,30.0,10,2011.0
70155,6293158518,90493526@N00,45.769195,4.833249,3.0,18,19,9,2011,23.0,1,30.0,10,2011.0
70156,6293158538,90493526@N00,45.769188,4.833174,9.0,18,19,9,2011,23.0,1,30.0,10,2011.0
70157,6293158548,90493526@N00,45.761213,4.831017,0.0,19,19,9,2011,23.0,1,30.0,10,2011.0
70158,6293158534,90493526@N00,45.769184,4.833163,5.0,18,19,9,2011,23.0,1,30.0,10,2011.0
70159,6293158546,90493526@N00,45.76906,4.832605,10.0,18,19,9,2011,23.0,1,30.0,10,2011.0
70160,6292505077,90493526@N00,45.774595,4.83518,52.0,17,19,9,2011,29.0,0,30.0,10,2011.0
70161,6292505081,90493526@N00,45.772226,4.834751,57.0,17,19,9,2011,29.0,0,30.0,10,2011.0
70162,6292505085,90493526@N00,45.772207,4.83474,1.0,18,19,9,2011,29.0,0,30.0,10,2011.0
70163,6292900844,66954221@N06,45.761153,4.834059,46.0,9,2,10,2011,41.0,23,29.0,10,2011.0
70164,6292724212,57075939@N02,45.767478,4.833405,8.0,19,29,10,2011,37.0,22,29.0,10,2011.0
70165,6292034007,21392985@N06,45.760322,4.856064,0.0,20,29,10,2011,34.0,21,29.0,10,2011.0
70166,6291991965,21392985@N06,45.782586,4.851171,28.0,18,27,10,2011,18.0,21,29.0,10,2011.0
70167,6292322662,63232561@N05,45.771822,4.832289,45.0,15,22,10,2011,5.0,20,29.0,10,2011.0
70168,6292165782,63232561@N05,45.771822,4.832289,47.0,15,22,10,2011,5.0,19,29.0,10,2011.0
70169,6292044446,41881051@N00,45.759697,4.834095,19.0,0,30,10,2011,19.0,18,29.0,10,2011.0
70170,6291664472,68272428@N02,45.760173,4.85806,38.0,15,29,10,2011,39.0,15,29.0,10,2011.0
70171,6291493868,55047034@N03,45.767414,4.826334,19.0,10,29,10,2011,8.0,14,29.0,10,2011.0
70172,6291482866,55047034@N03,45.777401,4.848425,8.0,8,26,10,2011,2.0,14,29.0,10,2011.0
70173,6290820769,25602037@N08,45.762695,4.827632,34.0,11,22,10,2011,34.0,12,29.0,10,2011.0
70174,6291338952,25602037@N08,45.762695,4.827632,37.0,11,22,10,2011,33.0,12,29.0,10,2011.0
70175,6291298676,77161041@N00,45.803825,4.858605,6.0,12,29,10,2011,6.0,12,29.0,10,2011.0
70176,6291169102,26048905@N06,45.766752,4.83201,37.0,22,15,10,2011,32.0,10,29.0,10,2011.0
70177,6289932962,77161041@N00,45.81772,4.896436,41.0,22,28,10,2011,41.0,22,28.0,10,2011.0
70178,6289050407,28019058@N07,45.763152,4.82186,41.0,15,8,9,2011,6.0,20,28.0,10,2011.0
70179,6289564076,77161041@N00,45.81772,4.896436,4.0,20,28,10,2011,4.0,20,28.0,10,2011.0
70180,6289544586,65650667@N07,45.762074,4.855806,2.0,16,28,10,2011,55.0,19,28.0,10,2011.0
70181,6289022123,65650667@N07,45.763301,4.85778,1.0,17,28,10,2011,54.0,19,28.0,10,2011.0
70182,6289020425,65650667@N07,45.763301,4.85778,59.0,16,28,10,2011,53.0,19,28.0,10,2011.0
70183,6289538514,65650667@N07,45.763301,4.85778,58.0,16,28,10,2011,53.0,19,28.0,10,2011.0
70184,6289016731,65650667@N07,45.763301,4.85778,53.0,15,28,10,2011,52.0,19,28.0,10,2011.0
70185,6288882512,68272428@N02,45.782707,4.87256,11.0,15,28,10,2011,11.0,15,28.0,10,2011.0
70186,6288348045,68272428@N02,45.784582,4.87142,3.0,15,28,10,2011,3.0,15,28.0,10,2011.0
70187,6288267803,84162234@N00,45.769333,4.858333,15.0,14,28,10,2011,16.0,14,28.0,10,2011.0
70188,6288192785,77161041@N00,45.81772,4.896436,26.0,13,28,10,2011,26.0,13,28.0,10,2011.0
70189,6288132389,46032524@N00,45.772105,4.8084,45.0,12,28,10,2011,45.0,12,28.0,10,2011.0
70190,6288591368,24753829@N07,45.765337,4.837632,7.0,8,26,8,2011,0.0,12,28.0,10,2011.0
70191,6288591118,24753829@N07,45.765689,4.841129,1.0,8,26,8,2011,0.0,12,28.0,10,2011.0
70192,6288069849,24753829@N07,45.765315,4.840936,49.0,7,26,8,2011,0.0,12,28.0,10,2011.0
70193,6288069551,24753829@N07,45.765442,4.841365,42.0,7,26,8,2011,0.0,12,28.0,10,2011.0
70194,6288590230,24753829@N07,45.762141,4.816668,55.0,5,10,7,2011,59.0,11,28.0,10,2011.0
70195,6288501130,68272428@N02,45.782713,4.872827,56.0,10,28,10,2011,56.0,10,28.0,10,2011.0
70196,6287977517,68272428@N02,45.782077,4.872341,54.0,10,28,10,2011,54.0,10,28.0,10,2011.0
70197,6287823579,40061155@N08,45.745333,4.841667,48.0,8,28,10,2011,52.0,8,28.0,10,2011.0
70198,6287496152,8201903@N06,45.754339,4.833772,53.0,20,27,10,2011,53.0,0,28.0,10,2011.0
70199,6287485718,10695400@N06,45.754701,4.838179,4.0,16,24,7,2010,48.0,0,28.0,10,2011.0
70200,6286963497,10695400@N06,45.755221,4.838565,54.0,15,24,7,2010,45.0,0,28.0,10,2011.0
70201,6286958361,10695400@N06,45.755573,4.839134,52.0,15,24,7,2010,43.0,0,28.0,10,2011.0
70202,6287470306,10695400@N06,45.756931,4.839799,43.0,15,24,7,2010,40.0,0,28.0,10,2011.0
70203,6286947253,10695400@N06,45.756988,4.839938,42.0,15,24,7,2010,38.0,0,28.0,10,2011.0
70204,6287461422,10695400@N06,45.757223,4.839831,38.0,15,24,7,2010,36.0,0,28.0,10,2011.0
70205,6286937969,10695400@N06,45.764982,4.840925,0.0,15,24,7,2010,33.0,0,28.0,10,2011.0
70206,6287447922,10695400@N06,45.764604,4.840925,54.0,14,24,7,2010,30.0,0,28.0,10,2011.0
70207,6286926391,10695400@N06,45.768604,4.840657,47.0,14,24,7,2010,28.0,0,28.0,10,2011.0
70208,6287437582,10695400@N06,45.768593,4.840346,46.0,14,24,7,2010,25.0,0,28.0,10,2011.0
70209,6286905533,44556306@N04,45.762014,4.832611,12.0,10,8,9,2011,19.0,0,28.0,10,2011.0
70210,6286905545,44556306@N04,45.762583,4.822804,27.0,14,27,10,2011,19.0,0,28.0,10,2011.0
70211,6287401122,8201903@N06,45.776961,4.845778,8.0,20,27,10,2011,8.0,0,28.0,10,2011.0
70212,6287397858,8201903@N06,45.776961,4.845778,6.0,20,27,10,2011,6.0,0,28.0,10,2011.0
70213,6286392539,29795204@N05,45.728266,4.830561,33.0,22,26,10,2011,43.0,20,27.0,10,2011.0
70214,6286907806,29795204@N05,45.728266,4.830561,57.0,21,26,10,2011,42.0,20,27.0,10,2011.0
70215,6286906032,29795204@N05,45.728266,4.830561,55.0,21,26,10,2011,41.0,20,27.0,10,2011.0
70216,6286385619,29795204@N05,45.728266,4.830561,55.0,21,26,10,2011,40.0,20,27.0,10,2011.0
70217,6286903356,46032524@N00,45.775148,4.805673,40.0,20,27,10,2011,40.0,20,27.0,10,2011.0
70218,6286900956,29795204@N05,45.728266,4.830561,52.0,21,26,10,2011,39.0,20,27.0,10,2011.0
70219,6286900058,29795204@N05,45.728266,4.830561,46.0,21,26,10,2011,39.0,20,27.0,10,2011.0
70220,6286380585,46032524@N00,45.775148,4.805673,38.0,20,27,10,2011,38.0,20,27.0,10,2011.0
70221,6286379347,29795204@N05,45.728266,4.830561,45.0,21,26,10,2011,38.0,20,27.0,10,2011.0
70222,6286895652,29795204@N05,45.728266,4.830561,43.0,21,26,10,2011,37.0,20,27.0,10,2011.0
70223,6286375057,29795204@N05,45.728266,4.830561,42.0,21,26,10,2011,36.0,20,27.0,10,2011.0
70224,6286372073,29795204@N05,45.728266,4.830561,42.0,21,26,10,2011,35.0,20,27.0,10,2011.0
70225,6286885268,29795204@N05,45.728266,4.830561,41.0,21,26,10,2011,33.0,20,27.0,10,2011.0
70226,6286883926,8201903@N06,45.776961,4.845778,32.0,16,27,10,2011,32.0,20,27.0,10,2011.0
70227,6286365109,29795204@N05,45.728266,4.830561,40.0,21,26,10,2011,32.0,20,27.0,10,2011.0
70228,6286363747,29795204@N05,45.728266,4.830561,39.0,21,26,10,2011,31.0,20,27.0,10,2011.0
70229,6286361393,8201903@N06,45.757804,4.856455,31.0,16,27,10,2011,31.0,20,27.0,10,2011.0
70230,6286360491,29795204@N05,45.728266,4.830561,39.0,21,26,10,2011,30.0,20,27.0,10,2011.0
70231,6286359223,29795204@N05,45.728266,4.830561,38.0,21,26,10,2011,30.0,20,27.0,10,2011.0
70232,6286875178,29795204@N05,45.728266,4.830561,36.0,21,26,10,2011,29.0,20,27.0,10,2011.0
70233,6286354329,29795204@N05,45.728266,4.830561,41.0,20,26,10,2011,28.0,20,27.0,10,2011.0
70234,6286871236,29795204@N05,45.728266,4.830561,40.0,20,26,10,2011,27.0,20,27.0,10,2011.0
70235,6286869908,29795204@N05,45.728266,4.830561,33.0,20,26,10,2011,27.0,20,27.0,10,2011.0
70236,6286868836,29795204@N05,45.728266,4.830561,33.0,20,26,10,2011,26.0,20,27.0,10,2011.0
70237,6286867216,29795204@N05,45.728266,4.830561,33.0,20,26,10,2011,26.0,20,27.0,10,2011.0
70238,6286346213,29795204@N05,45.728266,4.830561,33.0,20,26,10,2011,25.0,20,27.0,10,2011.0
70239,6286343493,29795204@N05,45.728266,4.830561,32.0,20,26,10,2011,24.0,20,27.0,10,2011.0
70240,6286335558,40936370@N00,45.837448,4.826248,50.0,18,26,10,2011,49.0,16,27.0,10,2011.0
70241,6285814647,40936370@N00,45.837448,4.826248,50.0,18,26,10,2011,49.0,16,27.0,10,2011.0
70242,6286335428,40936370@N00,45.837448,4.826248,50.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70243,6286335370,40936370@N00,45.837448,4.826248,50.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70244,6285814491,40936370@N00,45.837448,4.826248,20.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70245,6285814425,40936370@N00,45.837448,4.826248,17.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70246,6285814343,40936370@N00,45.837448,4.826248,11.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70247,6286335070,40936370@N00,45.837448,4.826248,8.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70248,6285814225,40936370@N00,45.837448,4.826248,7.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70249,6286334966,40936370@N00,45.837448,4.826248,3.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70250,6286334898,40936370@N00,45.837448,4.826248,3.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70251,6286334850,40936370@N00,45.837448,4.826248,1.0,18,26,10,2011,48.0,16,27.0,10,2011.0
70252,6286334790,40936370@N00,45.837448,4.826248,58.0,17,26,10,2011,48.0,16,27.0,10,2011.0
70253,6286334720,40936370@N00,45.837448,4.826248,56.0,17,26,10,2011,48.0,16,27.0,10,2011.0
70254,6286334660,40936370@N00,45.837448,4.826248,55.0,17,26,10,2011,48.0,16,27.0,10,2011.0
70255,6286342493,29795204@N05,45.728266,4.830561,30.0,20,26,10,2011,23.0,20,27.0,10,2011.0
70256,6286859028,29795204@N05,45.728266,4.830561,29.0,20,26,10,2011,22.0,20,27.0,10,2011.0
70257,6286339231,29795204@N05,45.728266,4.830561,29.0,20,26,10,2011,22.0,20,27.0,10,2011.0
70258,6286854940,29795204@N05,45.728266,4.830561,28.0,20,26,10,2011,21.0,20,27.0,10,2011.0
70259,6286844248,77161041@N00,45.81772,4.896436,17.0,20,27,10,2011,17.0,20,27.0,10,2011.0
70260,6286741140,66165436@N08,45.769612,4.835865,33.0,11,22,10,2011,36.0,19,27.0,10,2011.0
70261,6286216179,66165436@N08,45.769657,4.835779,9.0,11,22,10,2011,34.0,19,27.0,10,2011.0
70262,6286731174,66165436@N08,45.769104,4.835736,6.0,11,22,10,2011,32.0,19,27.0,10,2011.0
70263,6286724966,66165436@N08,45.769578,4.834817,5.0,11,22,10,2011,30.0,19,27.0,10,2011.0
70264,6286200397,66165436@N08,45.769286,4.834817,4.0,11,22,10,2011,28.0,19,27.0,10,2011.0
70265,6286714584,66165436@N08,45.769323,4.834903,0.0,11,22,10,2011,26.0,19,27.0,10,2011.0
70266,6286187757,66165436@N08,45.769331,4.835804,59.0,10,22,10,2011,23.0,19,27.0,10,2011.0
70267,6286700850,66165436@N08,45.769338,4.83589,53.0,10,22,10,2011,20.0,19,27.0,10,2011.0
70268,6286696714,66165436@N08,45.774435,4.835246,44.0,9,22,10,2011,19.0,19,27.0,10,2011.0
70269,6286171621,66165436@N08,45.769308,4.83574,31.0,10,22,10,2011,17.0,19,27.0,10,2011.0
70270,6286168131,66165436@N08,45.7696,4.835375,41.0,10,22,10,2011,15.0,19,27.0,10,2011.0
70271,6286165725,66165436@N08,45.769234,4.835804,24.0,11,22,10,2011,14.0,19,27.0,10,2011.0
70272,6286164713,66165436@N08,45.769076,4.835826,24.0,11,22,10,2011,14.0,19,27.0,10,2011.0
70273,6286679216,66165436@N08,45.769189,4.835718,16.0,11,22,10,2011,12.0,19,27.0,10,2011.0
70274,6286677290,67342107@N00,45.784595,4.853814,0.0,16,11,6,1997,11.0,19,27.0,10,2011.0
70275,6286676374,66165436@N08,45.769271,4.835783,11.0,11,22,10,2011,10.0,19,27.0,10,2011.0
70276,6286156441,67342107@N00,45.784427,4.85238,10.0,16,11,6,1997,10.0,19,27.0,10,2011.0
70277,6286671652,66165436@N08,45.769189,4.835783,40.0,10,22,10,2011,9.0,19,27.0,10,2011.0
70278,6286147405,66165436@N08,45.769653,4.836212,29.0,10,22,10,2011,7.0,19,27.0,10,2011.0
70279,6286660810,66165436@N08,45.769765,4.835547,19.0,10,22,10,2011,4.0,19,27.0,10,2011.0
70280,6286657418,66165436@N08,45.774674,4.835246,49.0,9,22,10,2011,3.0,19,27.0,10,2011.0
70281,6286134835,66165436@N08,45.774622,4.835182,46.0,9,22,10,2011,2.0,19,27.0,10,2011.0
70282,6286652104,67342107@N00,45.750632,4.828183,1.0,17,12,6,1997,1.0,19,27.0,10,2011.0
70283,6286651100,66165436@N08,45.774569,4.83456,31.0,9,22,10,2011,0.0,19,27.0,10,2011.0
70284,6286128323,66165436@N08,45.726813,4.830965,7.0,13,9,10,2011,59.0,18,27.0,10,2011.0
70285,6286122849,66165436@N08,45.726903,4.83088,6.0,13,9,10,2011,57.0,18,27.0,10,2011.0
70286,6286639778,66165436@N08,45.726993,4.830708,6.0,13,9,10,2011,56.0,18,27.0,10,2011.0
70287,6286113537,66165436@N08,45.726723,4.830622,0.0,13,9,10,2011,53.0,18,27.0,10,2011.0
70288,6286629086,66165436@N08,45.726903,4.830965,11.0,13,9,10,2011,52.0,18,27.0,10,2011.0
70289,6286074241,46032524@N00,45.775148,4.805673,38.0,18,27,10,2011,38.0,18,27.0,10,2011.0
70290,6286334550,40936370@N00,45.837448,4.826248,52.0,17,26,10,2011,48.0,16,27.0,10,2011.0
